"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"BUSH (R USA)",1.13779588809999,0.752621674521636,1.68561321290586
"SHELBY (D AL)",0.0457567093643866,-0.169703893141350,0.255145478253020
"HEFLIN (D AL)",0.175463131328603,-0.0319508855377889,0.37006359999307
"STEVENS (R AK)",0.522328241049237,0.331939126627742,0.719042954804404
"MURKOWSKI (R AK)",1.09334076816561,0.856592988168922,1.39818301195983
"DECONCINI (D AZ)",-0.341965959846161,-0.575953667883932,-0.142741999547837
"MCCAIN (R AZ)",0.992465690555535,0.730228676899142,1.32475208622418
"PRYOR (D AR)",-0.7188438438682,-0.979580392049716,-0.478620514010355
"BUMPERS (D AR)",-0.861582159113496,-1.15611198893451,-0.604292762508237
"CRANSTON (D CA)",-1.41076860798135,-1.83719863352075,-1.04166573081307
"WILSON (R CA)",0.746546368309628,0.536320316835191,1.04125467154539
"ARMSTRONG (R CO)",1.84739914755030,1.48636086318534,2.25834309382587
"WIRTH (D CO)",-1.06352218601371,-1.39599676179621,-0.811512915382762
"DODD (D CT)",-1.01374349671591,-1.31860270193741,-0.744349428731166
"LIEBERMAN (D CT)",-0.793739770514405,-1.09404874156814,-0.564525698945908
"ROTH (R DE)",0.885833157551594,0.673697959690907,1.14414364345569
"BIDEN (D DE)",-0.851849604188767,-1.18484440353288,-0.600736765160752
"MACK (R FL)",1.41963340099141,1.09870344688359,1.83295875170314
"GRAHAM (D FL)",-0.387435430727467,-0.628966793565406,-0.183037319660609
"NUNN (D GA)",-0.243680819884531,-0.499091119002679,-0.0390996704758416
"FOWLER (D GA)",-0.599076683842442,-0.841196679040266,-0.371224242009382
"INOUYE (D HI)",-0.710768434612915,-0.992065369882795,-0.453661779752308
"MATSUNAGA (D HI)",-1.02625896986834,-1.50553655052875,-0.605055710481364
"AKAKA (D HI)",-1.00347187812804,-1.51939192018309,-0.635718312839983
"MCCLURE (R ID)",1.58853774541245,1.22101711961840,1.99260626786121
"SYMMS (R ID)",2.23356525100852,1.80857871106951,2.80934256817737
"SIMON (D IL)",-1.19740888614208,-1.51277513045611,-0.887982637618508
"DIXON (D IL)",-0.183945163103629,-0.406202979125796,0.0083781412750222
"COATS (R IN)",1.32546559506448,1.05768256961315,1.68134035025005
"LUGAR (R IN)",1.02293489941110,0.783607168422236,1.28640155897572
"QUAYLE (R IN)",0.0665241674790246,-2.74551255543568,2.68533803033155
"GRASSLEY (R IA)",1.14949539174103,0.865809834631704,1.49550407672157
"HARKIN (D IA)",-0.91872162640334,-1.22953171002937,-0.666714742628742
"DOLE (R KS)",1.17243579638329,0.901090389687564,1.48893172186915
"KASSEBAUM (R KS)",0.616466101307881,0.426421407208889,0.828505089735768
"FORD (D KY)",-0.201984269148549,-0.428000664567313,-0.00346299774731339
"MCCONNELL (R KY)",1.32980721332736,1.01927052742029,1.67974736660482
"BREAUX (D LA)",-0.161541140666457,-0.371703371502418,0.0431579055432938
"JOHNSTON (D LA)",-0.189001350761908,-0.437645980672761,-0.00223636304637575
"COHEN (R ME)",0.152568392232064,-0.0457023365710627,0.356826927847737
"MITCHELL (D ME)",-1.03575911024232,-1.39337418792664,-0.766355932254406
"SARBANES (D MD)",-1.48753337223748,-1.92471858431322,-1.13062949379374
"MIKULSKI (D MD)",-1.49476819748978,-1.84778433563699,-1.14853645764009
"KENNEDY (D MA)",-1.49422975120745,-1.93503043035217,-1.11155158840147
"KERRY (D MA)",-1.10757325088801,-1.51051918782869,-0.836774703098305
"RIEGLE (D MI)",-1.12005957322150,-1.42205344001417,-0.831681903434121
"LEVIN (D MI)",-0.80622111573023,-1.09659482103171,-0.577099017610911
"BOSCHWITZ (R MN)",1.01581653406231,0.779805295084478,1.25718265715209
