"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"NIXON (R USA)",1.17745161015695,0.855266952276727,1.54384813648066
"FORD (R USA)",-0.253840207725841,-0.99506557536106,0.354835122367229
"SPARKMAN (D AL)",0.422484814868609,0.265700480586191,0.593483418606824
"ALLEN (D AL)",0.747635912738067,0.591573331769956,0.915171491239738
"GRAVEL (D AK)",-0.556108916460745,-0.743672947807213,-0.334332895802466
"STEVENS (R AK)",0.219947087024744,0.0492311492219757,0.365825287304236
"GOLDWATER (R AZ)",1.68615296632102,1.38980853431845,1.99990478173553
"FANNIN (R AZ)",2.03028052967251,1.64755871640893,2.42838755591928
"MCCLELLAN (D AR)",0.738024716484778,0.601593119275787,0.903606718898765
"FULBRIGHT (D AR)",-0.416242250932785,-0.643476148933398,-0.198948185649474
"TUNNEY (D CA)",-0.960374034173332,-1.21846219339706,-0.705287404705829
"CRANSTON (D CA)",-1.08345306976338,-1.38564543822681,-0.811434967279052
"HASKELL (D CO)",-0.833959985365297,-1.09381796721016,-0.607905005439866
"DOMINICK (R CO)",1.06690879211425,0.885557063747384,1.28835976721427
"WEICKER (R CT)",-0.00838669277287321,-0.164734837648049,0.159584383457658
"RIBICOFF (D CT)",-1.14907231559792,-1.46119421512240,-0.87534329672608
"BIDEN (D DE)",-0.915689576680216,-1.19599997329456,-0.658808881541391
"ROTH (R DE)",0.642572980335837,0.502795518196739,0.803100495917882
"GURNEY (R FL)",1.11144267583164,0.922777230747222,1.30220312257430
"CHILES (D FL)",-0.177505532868919,-0.337853690314256,-0.00525062902378119
"TALMADGE (D GA)",0.496014339728144,0.355792545315491,0.633175411273516
"NUNN (D GA)",0.483016216652918,0.338531740445263,0.634670477899211
"FONG (R HI)",0.554084920034381,0.398913430130299,0.723976255062865
"INOUYE (D HI)",-0.640966291170222,-0.868945264071235,-0.404603826838775
"MCCLURE (R ID)",1.31122027324054,1.08920986172238,1.56040617004884
"CHURCH (D ID)",-0.887643822509447,-1.13816766642806,-0.634692003428856
"STEVENSON (D IL)",-1.14842844773923,-1.42635253488077,-0.899334998937471
"PERCY (R IL)",-0.0873251555373552,-0.249378910111832,0.0803088650239778
"BAYH (D IN)",-0.963909304256168,-1.22730548744211,-0.724920881475605
"HARTKE (D IN)",-0.789016442164036,-1.00253413232573,-0.570727674595777
"HUGHES (D IA)",-1.39412937994253,-1.72687401201139,-1.0723418196832
"CLARK (D IA)",-1.41133700901397,-1.77237568743864,-1.08991775022371
"PEARSON (R KS)",-0.0327688536068753,-0.219890235428539,0.136652582819091
"DOLE (R KS)",0.752310300360724,0.595615126784646,0.928547956932536
"HUDDLESTON (D KY)",-0.437374237359521,-0.619252157812988,-0.217281987754658
"COOK (R KY)",0.337929320102082,0.179128441172930,0.497857967663322
"LONG (D LA)",0.220016212289049,0.0607036039909296,0.364495242121076
"JOHNSTON (D LA)",0.174352984156018,0.0232189705195629,0.333507080974687
"MUSKIE (D ME)",-1.19932234678318,-1.57677312199780,-0.905926490142286
"HATHAWAY (D ME)",-1.27168881610170,-1.62038151712126,-0.961327899816397
"BEALL (R MD)",0.411774443941012,0.281837431270352,0.580310183194311
"MATHIAS (R MD)",-0.506203509879677,-0.698911534864399,-0.307990233395066
"KENNEDY (D MA)",-1.48783291234675,-1.85013215784443,-1.16174318669423
"BROOKE (R MA)",-0.746976640616306,-1.01741893375304,-0.51377777752135
"GRIFFIN (R MI)",1.00400032285266,0.844844895028196,1.18721407147148
"HART (D MI)",-1.56513469217796,-1.92594995085631,-1.17942190197724
"MONDALE (D MN)",-1.30229309667671,-1.65899245147982,-0.97317761078253
"HUMPHREY (D MN)",-0.96006770957388,-1.20562491119773,-0.681943812430851
"STENNIS (D MS)",0.929645914374508,0.737769941805423,1.11949840608406
"EASTLAND (D MS)",0.819230697744751,0.669963243463806,0.98440597581485
"EAGLETON (D MO)",-0.880462581765603,-1.15812541659566,-0.642676626053987
"SYMINGTON (D MO)",-0.75654130096739,-0.989325362573975,-0.534415371444852
"METCALF (D MT)",-0.764711351605615,-0.977961814433428,-0.570596099854887
"MANSFIELD (D MT)",-0.959868050758949,-1.24359118971833,-0.721878200484852
"HRUSKA (R NE)",1.78063068440295,1.50434418604574,2.09643488237434
"CURTIS (R NE)",1.91323608785851,1.61635247419491,2.22958267190832
"CANNON (D NV)",-0.112343400769080,-0.275170193336360,0.0554884288990481
"BIBLE (D NV)",-0.127625585128370,-0.281354214065166,0.0271895495256363
"LAXALT (R NV)",0.65982023872964,-0.986511391773576,2.68543442427625
"COTTON (R NH)",1.41598337777222,1.21552259771863,1.64793237236651
"MCINTYRE (D NH)",-0.585152315398874,-0.802232363168219,-0.384475495220066
"CASE (R NJ)",-0.954038786058391,-1.20177525047986,-0.706646179108027
"WILLIAMS (D NJ)",-1.26004157927331,-1.56387591764242,-0.95660009227635
"DOMENICI (R NM)",0.55332152506932,0.41720422162654,0.694049888877002
"MONTOYA (D NM)",-0.483762021782589,-0.66875395366411,-0.302805434695110
"JAVITS (R NY)",-0.705339732706371,-0.939808445798852,-0.475913924865743
"BUCKLEY (Conservative NY)",1.28649894003200,1.05419236661154,1.5215160708165
"ERVIN (D NC)",0.626738968138802,0.474282306055758,0.787827383723627
"HELMS (R NC)",1.86709068423384,1.55294181412842,2.24522739621680
"BURDICK (D ND)",-0.739330179989173,-0.959112458691457,-0.532790416153695
"YOUNG (R ND)",0.591516267231298,0.454884324278014,0.731824071815394
"TAFT (R OH)",0.389077232733248,0.224006392075868,0.555032981581768
"SAXBE (R OH)",0.565379411355194,0.361485874513019,0.756914230140892
"METZENBAUM (D OH)",-1.24641959903543,-1.70396224026264,-0.87027041562374
"BARTLETT (R OK)",1.61686299053903,1.38583620435629,1.95157457745971
"BELLMON (R OK)",0.850755443734994,0.687568656511476,1.04743901617574
"PACKWOOD (R OR)",-0.00520924025354895,-0.169247171268938,0.175568897051195
"HATFIELD (R OR)",-0.223698585179672,-0.390669121824436,-0.0619917166062525
"SCOTT (R PA)",0.297160067179748,0.140146883327107,0.453781660103999
"SCHWEIKER (R PA)",-0.616082826269106,-0.827093735108199,-0.398389397261289
"PELL (D RI)",-1.10559805225378,-1.38899312162232,-0.852204954938218
"PASTORE (D RI)",-0.782980935309511,-1.06169533834102,-0.561797043146092
"THURMOND (R SC)",2,2,2
"HOLLINGS (D SC)",0.0648898315611644,-0.110811848984413,0.215875004598835
"ABOUREZK (D SD)",-1.48625075334192,-1.81500181156087,-1.23567943955480
