"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"BUCKLEY (Conservative NY)",0.978388338961147,0.834233580676466,1.13862904397423
"MORGAN (D NC)",0.25612510440403,0.141127264267865,0.376037583457522
"HELMS (R NC)",1.73516251398581,1.46712458463178,2.02078820562117
"BURDICK (D ND)",-0.307921973890768,-0.460118668438019,-0.115460221646303
"YOUNG (R ND)",0.986750667627227,0.854658903702993,1.14777177665619
"GLENN (D OH)",-0.506188438922465,-0.698679889169803,-0.296954083662044
"TAFT (R OH)",0.344509570297522,0.236346944422975,0.45540974575732
"BELLMON (R OK)",0.869278820887347,0.747935803783035,1.01672556207774
"BARTLETT (R OK)",1.49653141015706,1.27552173001439,1.75492215835571
"HATFIELD (R OR)",-0.0382175119566541,-0.172693205391493,0.136852082539486
"PACKWOOD (R OR)",0.155350874599936,0.0350352863496368,0.285160486159852
"SCOTT (R PA)",0.0303830835581946,-0.100523853103171,0.177402296310394
"SCHWEIKER (R PA)",-0.583867367319037,-0.786303137821738,-0.350327107354635
"PELL (D RI)",-0.828826081975778,-1.06334428851919,-0.575594018665458
"PASTORE (D RI)",-0.581738154477312,-0.768795232229912,-0.324950819780082
"THURMOND (R SC)",2,2,2
"HOLLINGS (D SC)",-0.0179915364026821,-0.149510024525274,0.134182569484316
"ABOUREZK (D SD)",-1.22393948562835,-1.52881166097788,-0.865369196189563
"MCGOVERN (D SD)",-1.25030067499665,-1.55827637783772,-0.898799823013987
"BAKER (R TN)",0.676708694507427,0.562122778948384,0.79086069483014
"BROCK (R TN)",0.824892589966278,0.700488409548398,0.956120181568195
"BENTSEN (D TX)",0.157696883995250,0.0350928562293712,0.294117230461016
"TOWER (R TX)",1.426123954541,1.23526570522028,1.60828874695917
"MOSS (D UT)",-0.505940778870827,-0.687867091501472,-0.280665995646597
"GARN (R UT)",1.28845416669681,1.12604721169374,1.46942055150414
"STAFFORD (R VT)",-0.230469652825392,-0.380708123679738,-0.0546647247642118
"LEAHY (D VT)",-0.972066325374816,-1.22548307513225,-0.68345423777789
"BYRD (Indep VA)",0.938006955273443,0.817486424326467,1.07800183455311
"SCOTT (R VA)",1.54149978383420,1.31641354445501,1.78274176516660
"MAGNUSON (D WA)",-0.459730153809615,-0.645405841206388,-0.242465367726423
"JACKSON (D WA)",-0.623415971257882,-0.830210555005296,-0.38775447448709
"RANDOLPH (D WV)",-0.125175968663268,-0.255532014902773,0.0238664961879678
"BYRD (D WV)",-0.0560604785341672,-0.194946599323810,0.087759038901959
"NELSON (D WI)",-0.982473045405135,-1.20532358351125,-0.718919989922881
"PROXMIRE (D WI)",-0.576709186053471,-0.762733427568311,-0.338019695049176
"HANSEN (R WY)",1.70959365094399,1.44933763930106,1.98829563232797
"MCGEE (D WY)",-0.105477455571915,-0.245347588954987,0.0583654788143526
