"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"SPECTER (R PA)",0.346526549820383,0.111551699788375,0.562664277001693
"WOFFORD (D PA)",-0.873257791567248,-1.40968397918389,-0.53315769389102
"CHAFEE (R RI)",0.246285828625324,0.0134154940127111,0.444750379926143
"PELL (D RI)",-1.31827736468175,-1.97150186790837,-0.83259215563327
"HOLLINGS (D SC)",-0.476424932056539,-0.884310334527269,-0.195607325938541
"THURMOND (R SC)",1.23451616175540,0.981661540214732,1.49873775296558
"DASCHLE (D SD)",-0.923975698516847,-1.49561494877182,-0.567480137010974
"PRESSLER (R SD)",1.31746167792624,1.08705296909529,1.57060957367018
"MATHEWS (D TN)",-0.618671665100622,-1.06438500910579,-0.293650811123061
"SASSER (D TN)",-0.591438308937999,-0.986116844757604,-0.289203498856145
"HUTCHISON (R TX)",1.18893593058911,0.944024388168871,1.42884179149353
"GRAMM (R TX)",1.73497038620541,1.39629548449099,2.10677489705949
"KRUEGER (D TX)",-0.253051082189760,-0.607223202126376,0.0130045295346822
"BENNETT (R UT)",1.26801789613076,1.03533829005143,1.51574862629012
"HATCH (R UT)",1.34779732328245,1.09536084513335,1.65494782432395
"JEFFORDS (R VT)",0.0339242388777375,-0.226310964285245,0.253003954933519
"LEAHY (D VT)",-1.18523924545015,-1.74470705028557,-0.776353354746873
"ROBB (D VA)",-0.56430683341417,-0.982773877035806,-0.278547065489754
"WARNER (R VA)",0.784182020001167,0.587558423220376,0.975756842830881
"GORTON (R WA)",0.775371531580017,0.556725944790332,0.971515232120325
"MURRAY (D WA)",-1.37647836598802,-2.04728203515708,-0.851786885968795
"BYRD (D WV)",-0.538277221411628,-0.929773301877952,-0.262599917343929
"ROCKEFELLER (D WV)",-1.02549949470428,-1.55216242580952,-0.626377581140403
"FEINGOLD (D WI)",-0.90883175473029,-1.34444233194895,-0.535459222592269
"KOHL (D WI)",-0.429833427433575,-0.779470693964925,-0.160145724571924
"SIMPSON (R WY)",1.04393062167106,0.836128480078618,1.26632198386366
"WALLOP (R WY)",2.04786081621868,1.68205031784449,2.50091219763834
