"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"CARTER (D USA)",-1.11187559427705,-1.95712690262006,-0.474911521907597
"SPARKMAN (D AL)",-0.00707068665252764,-0.332452390072701,0.215899317085997
"ALLEN (D AL)",1.45822083839642,1.22762585146729,1.73635576270663
"ALLEN (D AL) 14517",1.39347721524996,0.916233715133032,1.87193250900985
"STEVENS (R AK)",1.08219613818503,0.84536609147324,1.27822988338967
"GRAVEL (D AK)",-0.213700572013956,-0.551443880073962,0.0432190620933693
"DECONCINI (D AZ)",0.285570579581119,0.0297437811994547,0.49107862861438
"GOLDWATER (R AZ)",2.20760095433746,1.85320572439560,2.63876199660869
"BUMPERS (D AR)",-0.599596504009362,-1.06161163704375,-0.293988168910047
"MCCLELLAN (D AR)",1.19984878537829,0.770640535286253,1.66610996621328
"HODGES (D AR)",-0.112727670733562,-0.492187960973875,0.164396941279746
"CRANSTON (D CA)",-1.13062909568964,-1.68919033524684,-0.7177563175616
"HAYAKAWA (R CA)",1.12813144361865,0.908627593523705,1.32217519297417
"HART (D CO)",-1.00921368935553,-1.49663559025482,-0.634822083575261
"HASKELL (D CO)",-0.716798824347248,-1.18495558084638,-0.392276186164661
"WEICKER (R CT)",-0.119813445310483,-0.459736849733567,0.123791036282794
"RIBICOFF (D CT)",-1.40330926968226,-2.11549168870170,-1.00464839748675
"ROTH (R DE)",1.45499348138488,1.20167063709050,1.73260810713244
"BIDEN (D DE)",-0.786755214892784,-1.22695409541702,-0.483587131240412
"STONE (D FL)",0.408822499674194,0.137871493868428,0.602943197191501
"CHILES (D FL)",0.304808336264927,0.0528575410930584,0.487153846954301
"TALMADGE (D GA)",0.605624778556969,0.405658975944346,0.794405353583184
"NUNN (D GA)",0.696550066932202,0.478791591626237,0.882844486251407
"MATSUNAGA (D HI)",-0.896949680638574,-1.36026345356226,-0.539091464944945
"INOUYE (D HI)",-1.02037373339775,-1.54572834044178,-0.696585320509494
"CHURCH (D ID)",-0.688989200156403,-1.14443075990868,-0.384770707893366
"MCCLURE (R ID)",2.39334191433762,1.97265047123279,2.98496260255965
"STEVENSON (D IL)",-0.730486603101201,-1.19563492771152,-0.397047101877809
"PERCY (R IL)",-0.147283568292621,-0.4923212025264,0.096004110854507
"LUGAR (R IN)",1.59962109612536,1.36839838726542,1.85133924980681
"BAYH (D IN)",-1.34346494978426,-1.92414460957854,-0.926403957056911
"CULVER (D IA)",-1.91707278203643,-2.69616516725431,-1.39543762533161
"CLARK (D IA)",-1.93888350288878,-2.67848744451421,-1.32262370393680
"PEARSON (R KS)",0.161091895574631,-0.141845483943776,0.374115079671742
"DOLE (R KS)",1.33284760368847,1.11776545006361,1.55807446806196
"HUDDLESTON (D KY)",-0.113523979751365,-0.457428264561939,0.136228919512705
"FORD (D KY)",0.444571870538243,0.191815220361555,0.64126449833956
"LONG (D LA)",0.437450674300169,0.171911647922043,0.627267614355333
"JOHNSTON (D LA)",0.734257410374573,0.48922785806232,0.91887298097749
"HATHAWAY (D ME)",-1.69511616191135,-2.39511223343114,-1.18847503020814
"MUSKIE (D ME)",-1.17277980747675,-1.73743554860269,-0.787513363768318
"SARBANES (D MD)",-1.71800931919819,-2.46485998541036,-1.23442850479434
"MATHIAS (R MD)",-0.610191382962863,-1.02656345279727,-0.324053975379768
"KENNEDY (D MA)",-2.33995698263817,-3.28842474331641,-1.67655925818414
"BROOKE (R MA)",-0.565090359644969,-0.973295602661542,-0.277188856505781
"GRIFFIN (R MI)",1.26538812284818,0.990311323802104,1.51247732270660
"RIEGLE (D MI)",-1.61124318141847,-2.32618018877919,-1.19069838047945
"HUMPHREY (D MN)",-1.16761747444018,-1.98640560113014,-0.613292590240543
"HUMPHREY (D MN) 14516",-1.94217221259066,-3.08669989912925,-1.23318419506452
"ANDERSON (D MN)",-1.46786864386128,-2.10548093175270,-1.01410071771917
"EASTLAND (D MS)",1.17811888360651,0.967845930259688,1.39815711782363
"STENNIS (D MS)",1.12073850386472,0.891502813816924,1.33434040676875
"DANFORTH (R MO)",0.520715129448242,0.298348638320402,0.711686491305335
"EAGLETON (D MO)",-0.546696951485721,-0.95206860467592,-0.266029925990741
"MELCHER (D MT)",0.159910654707067,-0.121081066308361,0.371331207196005
"METCALF (D MT)",-1.21975097726308,-1.97986511909264,-0.60632416052402
"HATFIELD (D MT)",-0.0780591688343307,-0.496679000233866,0.202173100903229
"ZORINSKY (D NE)",0.727526257586367,0.517745955731648,0.91170618546571
"CURTIS (R NE)",2.6262510930678,2.19461525242126,3.25356043102002
"CANNON (D NV)",0.383955264848054,0.134375454570902,0.585814994388328
"LAXALT (R NV)",2.29414460135696,1.91445647445325,2.71981972444773
"DURKIN (D NH)",-0.931145685033634,-1.41761363265682,-0.59555136589124
"MCINTYRE (D NH)",-0.826846970334883,-1.32219556142628,-0.522518550459423
"CASE (R NJ)",-1.21294717059941,-1.78729953654515,-0.835697593643012
"WILLIAMS (D NJ)",-1.27385666254364,-1.91073636128002,-0.860014637305127
"SCHMITT (R NM)",1.62197838818595,1.38830416888818,1.92684112082675
"DOMENICI (R NM)",1.46031905258269,1.25592473493492,1.74319095486359
"JAVITS (R NY)",-0.968383050378597,-1.48551621920184,-0.612539436897011
"MOYNIHAN (D NY)",-0.967584287569337,-1.44846284146751,-0.600400701081343
"HELMS (R NC)",2.7489181350925,2.26370263423581,3.20844593891874
"MORGAN (D NC)",0.485093583192726,0.218176016758824,0.679219458291868
"BURDICK (D ND)",0.191326620297859,-0.0947503732794586,0.409268706890976
"YOUNG (R ND)",1.46887857411317,1.25117911484506,1.68350165504758
"METZENBAUM (D OH)",-1.68494827157463,-2.41952100740457,-1.23073451683191
"GLENN (D OH)",-0.295862528818201,-0.665667107365669,-0.0387150883044856
"BELLMON (R OK)",0.832291162027759,0.603372877834386,1.01328601211303
"BARTLETT (R OK)",2.31129433006425,1.93626361720978,2.83066788302083
"HATFIELD (R OR)",0.115842215753733,-0.170181288381938,0.336899459938679
"PACKWOOD (R OR)",0.400911507414271,0.144175951115787,0.606718811349325
"HEINZ (R PA)",-0.0433806720863106,-0.358099871184208,0.191768188128693
"SCHWEIKER (R PA)",0.848810192618,0.640392352256479,1.03211136115331
"CHAFEE (R RI)",0.0392492049026089,-0.259496165040991,0.266183343028783
"PELL (D RI)",-1.04107513117971,-1.53186685291772,-0.692362300894712
"THURMOND (R SC)",2,2,2
"HOLLINGS (D SC)",-0.229725111929597,-0.60777133974015,0.0143953128231178
"MCGOVERN (D SD)",-1.96215316360993,-2.71121741363928,-1.46360164511983
"ABOUREZK (D SD)",-1.37641085595734,-1.89096039356678,-0.976464037222284
"SASSER (D TN)",-0.418437826127495,-0.798109911808998,-0.159939662793155
"BAKER (R TN)",0.704639459201849,0.47598529431066,0.901725635305876
"TOWER (R TX)",2.20478834675026,1.81823765400987,2.75557155709139
"BENTSEN (D TX)",0.341704564289187,0.0876415581569112,0.539934515928276
"GARN (R UT)",2.54112973512644,2.1311737264974,3.17602764482195
"HATCH (R UT)",2.78693813652748,2.35230784060566,3.50180819001997
"STAFFORD (R VT)",-0.168532830984823,-0.52281890434226,0.096930884894613
"LEAHY (D VT)",-0.970273281953595,-1.44692832115734,-0.640128669629218
"BYRD (Indep VA)",1.66513372694639,1.40758420707169,1.97580539673239
"SCOTT (R VA)",2.27783097129736,1.90203970238099,2.77027441165002
"MAGNUSON (D WA)",-0.848024013178868,-1.35341657007078,-0.541560272968873
"JACKSON (D WA)",-0.919226571925861,-1.38558902467799,-0.618385379121138
"BYRD (D WV)",-0.1969757686973,-0.525190111710688,0.0418609233375507
"RANDOLPH (D WV)",0.289907470208311,-0.0145607457672713,0.525769183525056
"NELSON (D WI)",-1.29145798266498,-1.91161941293672,-0.883647809347308
"PROXMIRE (D WI)",-0.566805961502621,-1.02744312767541,-0.271076940457271
"WALLOP (R WY)",1.61850057291317,1.33235332977648,1.97153140251655
