"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"NIXON (R USA)",0.547419025951377,0.272764120714522,0.892406211108074
"SPARKMAN (D AL)",0.442255574338105,0.271416109736434,0.654724992431232
"ALLEN (D AL)",0.768268539228967,0.578433932234136,1.01549702124477
"GRAVEL (D AK)",-0.79828400176652,-1.14385119309696,-0.548969234787859
"STEVENS (R AK)",0.0428489832558105,-0.111233050803581,0.233564645309320
"GOLDWATER (R AZ)",1.18413275769421,0.847086831874926,1.58802836052238
"FANNIN (R AZ)",1.33616435254925,1.00035026709671,1.72721736236493
"MCCLELLAN (D AR)",0.763062319266398,0.58031767228217,0.982225239631003
"FULBRIGHT (D AR)",-0.441467464663529,-0.653830524364679,-0.248034366725073
"MURPHY (R CA)",0.863907007213957,0.623775022532446,1.08597594464302
"CRANSTON (D CA)",-0.975619261150641,-1.31209228204206,-0.721295465515517
"ALLOTT (R CO)",0.891297107844386,0.716164973255469,1.09117345739982
"DOMINICK (R CO)",0.80155446514865,0.584918096141268,1.09710981963475
"RIBICOFF (D CT)",-1.12032078906803,-1.44748386312399,-0.818945000598732
"DODD (D CT)",-0.127577000837458,-0.329490670596712,0.0955639856514891
"BOGGS (R DE)",0.257511109378766,0.0922371551331051,0.438663132480766
"WILLIAMS (R DE)",0.774583254441324,0.605866955610624,1.00671708652073
"GURNEY (R FL)",1.29709865485418,1.02850602413434,1.57562609035197
"HOLLAND (D FL)",0.735813483662318,0.554083436188343,0.932381687668169
"RUSSELL (D GA)",0.765380841003393,0.474834172213134,1.07977304308373
"TALMADGE (D GA)",0.648143814363621,0.474700320430795,0.83326750352195
"INOUYE (D HI)",-0.840858455320394,-1.18134075036965,-0.558512425874236
"FONG (R HI)",0.063031233308467,-0.142754035878452,0.2460726495534
"JORDAN (R ID)",0.693763455091249,0.526679177187551,0.878940859627306
"CHURCH (D ID)",-0.823996225196261,-1.09155702016213,-0.557944289142931
"DIRKSEN (R IL)",0.645725651614517,0.190511474243074,1.12580463414764
"PERCY (R IL)",-0.142447560177456,-0.304975803907464,0.0586028136312022
"SMITH (R IL)",0.399281271713921,0.200433613821652,0.607380589860233
"STEVENSON (D IL)",-1.11469341919221,-1.99356798055943,-0.554885918720978
"BAYH (D IN)",-1.00521361759480,-1.30037328027584,-0.708956658392795
"HARTKE (D IN)",-0.991966947831373,-1.35533764427068,-0.663047974212174
"HUGHES (D IA)",-1.38971449921154,-1.81031446241168,-1.05254713449716
"MILLER (R IA)",0.630869929662847,0.442847362632476,0.813013389280386
"PEARSON (R KS)",0.228838373180224,0.0873807855165774,0.391155404224949
"DOLE (R KS)",0.795037158839948,0.625727101363073,0.982105753229366
"COOPER (R KY)",0.0401327365471532,-0.115917569255365,0.204373218720147
"COOK (R KY)",0.282279064060799,0.131154592647440,0.483866661730563
"LONG (D LA)",0.410806351943002,0.221590925961900,0.583687933303584
"ELLENDER (D LA)",0.459757281760931,0.291269964649607,0.656935828597935
"SMITH (R ME)",0.278149712164990,0.126631159175067,0.438502484178956
"MUSKIE (D ME)",-1.20678970235848,-1.60124829504885,-0.847955742316632
"MATHIAS (R MD)",-0.548558310876442,-0.78899337253842,-0.326022532809139
"TYDINGS (D MD)",-0.972121154116101,-1.38827869340087,-0.640527350720052
"KENNEDY (D MA)",-1.55542345241727,-2.02790724529684,-1.07172001696333
"BROOKE (R MA)",-0.584589706404748,-0.79719177005935,-0.388397201541077
"GRIFFIN (R MI)",0.383728722386335,0.226861801776988,0.584839796048908
"HART (D MI)",-1.49748277049367,-1.91889543165311,-1.10201331111569
"MCCARTHY (D MN)",-1.41785917044498,-1.95544014742196,-0.933041577757863
"MONDALE (D MN)",-1.64168670018734,-2.11258114430461,-1.21770353264066
"STENNIS (D MS)",0.755073802319998,0.562879109091517,0.96712429920532
"EASTLAND (D MS)",0.84510682765015,0.633640343186245,1.06089920556953
"EAGLETON (D MO)",-0.97375291119409,-1.28678988761436,-0.693734071371542
"SYMINGTON (D MO)",-0.569552665215517,-0.828465345500656,-0.313560169418601
"MANSFIELD (D MT)",-0.629075438944891,-0.86495686652809,-0.412564141658962
"METCALF (D MT)",-0.790548233463739,-1.06410263997118,-0.518858793117249
"HRUSKA (R NE)",1.29351186637352,1.01848135701159,1.58006384092692
"CURTIS (R NE)",1.46029861136444,1.12840333360583,1.81180639686471
"CANNON (D NV)",0.0207008966937294,-0.140138506349495,0.195766547694639
"BIBLE (D NV)",0.198216466513116,0.0446625628122779,0.368773718156416
"COTTON (R NH)",0.918209696601449,0.724814971345124,1.15424473408782
"MCINTYRE (D NH)",-0.349528983413905,-0.553803248341998,-0.163010632180226
"WILLIAMS (D NJ)",-1.12997509727182,-1.51137357231367,-0.819556019259158
"CASE (R NJ)",-0.896759422656756,-1.16795632423625,-0.637879498583823
"ANDERSON (D NM)",-0.120992654106024,-0.306474674099497,0.0699870711851672
"MONTOYA (D NM)",-0.490315870579111,-0.73607506781008,-0.281177761631965
"JAVITS (R NY)",-0.743200180386803,-1.00866086867301,-0.512658659228805
"GOODELL (R NY)",-1.10170740927630,-1.44712028419932,-0.773272857925443
"ERVIN (D NC)",0.724333389322268,0.542566794458291,0.921042982484468
"JORDAN (D NC)",0.49729089047299,0.314649924525735,0.672906056517884
"BURDICK (D ND)",-0.61177076389111,-0.87938290995781,-0.407917777761073
"YOUNG (R ND)",0.774001472451597,0.597498563635952,0.998261518557521
"SAXBE (R OH)",-0.0349640451955645,-0.231449228335442,0.136627301160989
"YOUNG (D OH)",-1.35047979559243,-1.82360302124628,-0.95978791596117
"HARRIS (D OK)",-1.18600061015542,-1.58180572298632,-0.849164517898187
"BELLMON (R OK)",0.58617807739741,0.388993856954281,0.768570198464138
"PACKWOOD (R OR)",-0.0318157864497652,-0.228037491679565,0.141519784383905
"HATFIELD (R OR)",-0.473450564106135,-0.687274656488353,-0.271744341786899
"SCHWEIKER (R PA)",-0.404252149685285,-0.634171348950388,-0.186964426977338
"SCOTT (R PA)",0.0652018908035807,-0.092288248226646,0.227928844281316
"PASTORE (D RI)",-0.657254259282654,-0.921554977535625,-0.416563843195743
"PELL (D RI)",-0.981488047882017,-1.31123834547834,-0.7150496791483
"HOLLINGS (D SC)",0.200076607221283,0.0465579586277266,0.390867520411686
"THURMOND (R SC)",2,2,2
