"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"BUSH (R USA)",1.23089912764513,0.890797118028983,1.65703249068145
"SESSIONS (R AL)",1.05074264605194,0.848838564059493,1.25539652799269
"SHELBY (R AL)",0.842381316260083,0.673446351030021,1.00419069588282
"MURKOWSKI (R AK)",0.415389828194294,0.275938475355511,0.543498713927356
"STEVENS (R AK)",0.408151224605826,0.275748690123136,0.546503695553888
"KYL (R AZ)",1.33192066439759,1.13163196021179,1.50986576775690
"MCCAIN (R AZ)",0.949152877468708,0.693751565405656,1.22155746467679
"PRYOR (D AR)",-0.410990080755172,-0.55930226123506,-0.25349233422654
"LINCOLN (D AR)",-0.520675717772332,-0.688802326797303,-0.354147022045248
"BOXER (D CA)",-1.25376043266200,-1.55369791535438,-0.959956823744461
"FEINSTEIN (D CA)",-0.760861851184941,-0.920201716550556,-0.57092424017668
"ALLARD (R CO)",1.28267639222731,1.11448056891987,1.49741923843476
"SALAZAR (D CO)",-0.590847804617752,-0.740418342488999,-0.392325839653712
"DODD (D CT)",-1.09469340641902,-1.42678110996818,-0.809069204435774
"LIEBERMAN (D CT)",-0.384280178144743,-0.529129666326899,-0.218142380401162
"BIDEN (D DE)",-1.10845306719560,-1.39502942161258,-0.8326133652894
"CARPER (D DE)",-0.520975468863707,-0.67574517296407,-0.350217600556567
"MARTINEZ (R FL)",0.719535291044614,0.566626068951665,0.87197503486014
"NELSON (D FL)",-0.652017131591112,-0.79725853714616,-0.479038865118518
"CHAMBLISS (R GA)",1.00854776049121,0.812357086686056,1.23707866177754
"ISAKSON (R GA)",0.979175678129507,0.785276808986912,1.16400974895049
"AKAKA (D HI)",-0.968551941412019,-1.18702625935322,-0.71365136739863
"INOUYE (D HI)",-0.671898941469541,-0.842455503642752,-0.492167328701791
"CRAIG (R ID)",0.904394398024392,0.753905087988235,1.08181158428005
"CRAPO (R ID)",0.968960965198104,0.80404923554983,1.14624315848249
"DURBIN (D IL)",-1.18383550756315,-1.44369091718040,-0.898992972926994
"OBAMA (D IL)",-1.01810582636847,-1.29293821796016,-0.760204149003862
"BAYH (D IN)",-0.273982045979585,-0.400024242181313,-0.134006227266718
"LUGAR (R IN)",0.454591716393386,0.324464880398402,0.591526577821227
"GRASSLEY (R IA)",0.64644384834074,0.48289413614181,0.792969043058814
"HARKIN (D IA)",-1.20149785359885,-1.47967648684947,-0.86534611911072
"BROWNBACK (R KS)",0.917343145124474,0.743212217644812,1.10001882366296
"ROBERTS (R KS)",0.630630278353776,0.481837241605441,0.767266216385947
"BUNNING (R KY)",1.18477607941079,0.995085991941457,1.38729515392957
"MCCONNELL (R KY)",0.975561408411198,0.811159464916163,1.17677553262366
"VITTER (R LA)",1.15385211808972,0.951860328198094,1.36143171614047
"LANDRIEU (D LA)",-0.324919537613129,-0.456888367396008,-0.173615187897508
"COLLINS (R ME)",0.103517231249429,-0.0178101016397042,0.237547392328114
"SNOWE (R ME)",0.00744915112284813,-0.110511048910335,0.137994302078646
"MIKULSKI (D MD)",-0.697616530618168,-0.873768177935425,-0.506783152524097
"CARDIN (D MD)",-1.01716437937054,-1.23923320155664,-0.80264356851086
"KENNEDY (D MA)",-1.03777100075537,-1.28452929607542,-0.755070703269281
"KERRY (D MA)",-1.09504533881140,-1.35262373208746,-0.846869735414191
"STABENOW (D MI)",-0.960391239771,-1.14788873846158,-0.712857978318875
"LEVIN (D MI)",-0.889875882926646,-1.08073389099002,-0.66911410122137
"KLOBUCHAR (D MN)",-0.890193411943494,-1.08884127083770,-0.67808162858832
"COLEMAN (R MN)",0.289353556012716,0.164062478294873,0.411511730547568
"COCHRAN (R MS)",0.694997277635922,0.54734748847761,0.845567557384243
"LOTT (R MS)",0.961020825129163,0.749221735016236,1.16360162432478
"WICKER (R MS)",0.812144907181162,0.608449431142971,1.05045373588678
"MCCASKILL (D MO)",-0.469691930545056,-0.619072033198741,-0.316450050100594
"BOND (R MO)",0.699464797399276,0.555822937120672,0.844731506080772
"BAUCUS (D MT)",-0.57725105991209,-0.72922826499782,-0.401505615974912
"TESTER (D MT)",-0.669212637928538,-0.827568050630126,-0.467536920626892
"HAGEL (R NE)",0.523325924792794,0.374119207478089,0.67298567469296
"NELSON (D NE)",-0.208050411981096,-0.347501074332456,-0.068344878558942
"ENSIGN (R NV)",1.34842602213333,1.15822294430644,1.56313910451453
"REID (D NV)",-0.769679735797373,-0.951661230648045,-0.572954124419233
"GREGG (R NH)",0.920556694396498,0.740767992993625,1.08385631778412
"SUNUNU (R NH)",0.702552026203097,0.558047707512893,0.861891324867555
"MENENDEZ (D NJ)",-1.26924363811649,-1.54948930606006,-0.984722455301664
"LAUTENBERG (D NJ)",-1.26651487330661,-1.59594835094120,-0.993951980475358
"BINGAMAN (D NM)",-0.92949401328953,-1.12033610047627,-0.708203828645404
"DOMENICI (R NM)",0.49489809770579,0.347406536506413,0.635957571818023
"CLINTON (D NY)",-1.12790914314112,-1.45146470131907,-0.851094095898537
"SCHUMER (D NY)",-1.11588311850048,-1.38173805768173,-0.871618527721656
"BURR (R NC)",1.26443192570134,1.08166888654285,1.51577995589644
"DOLE (R NC)",0.722517685891613,0.572163677460692,0.881099119359825
"CONRAD (D ND)",-0.59656680835554,-0.754223611846425,-0.408076711640043
"DORGAN (D ND)",-0.654927112231806,-0.827264154878779,-0.440239670657295
"BROWN (D OH)",-1.19050455427561,-1.43918563419433,-0.913876552287308
