"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"CARTER (D USA)",-1.19684418230036,-1.77499412339744,-0.755990345868595
"HEFLIN (D AL)",0.242504436825007,0.118871004107455,0.380584203417401
"STEWART (D AL)",-0.123977710271071,-0.290009410342687,0.0349753077273597
"GRAVEL (D AK)",-0.335734562359282,-0.542102992438209,-0.145803864576868
"STEVENS (R AK)",0.779351297634206,0.600640587075731,1.00220907786447
"DECONCINI (D AZ)",0.0532905689236042,-0.106868180215254,0.202537847209475
"GOLDWATER (R AZ)",1.40737838747339,1.13627968822169,1.75477873557476
"PRYOR (D AR)",0.00873865735914212,-0.134189061786959,0.159341649379342
"BUMPERS (D AR)",-0.287843063589164,-0.491777324762069,-0.0944590680156725
"HAYAKAWA (R CA)",1.11530937847792,0.913219898498317,1.30497739640211
"CRANSTON (D CA)",-1.06512818344367,-1.36755742137808,-0.814858661088343
"HART (D CO)",-0.484422907746823,-0.6991622759212,-0.283386272097213
"ARMSTRONG (R CO)",2.00086368303334,1.67861617467379,2.3750046396141
"WEICKER (R CT)",-0.281804212808904,-0.468129668816665,-0.0889873581845979
"RIBICOFF (D CT)",-1.09942997283901,-1.41577234445167,-0.804527056136693
"BIDEN (D DE)",-0.692321661188362,-0.941140983716433,-0.474392022929077
"ROTH (R DE)",1.07555799116529,0.901468866882826,1.27027454804987
"CHILES (D FL)",-0.0808025925739975,-0.23640430985924,0.0582707650874416
"STONE (D FL)",0.124039416937586,-0.0157480626730124,0.282391483908796
"TALMADGE (D GA)",0.216377482637398,0.0540741856256469,0.393154165005125
"NUNN (D GA)",0.239763171789221,0.109173665242131,0.388961361071864
"INOUYE (D HI)",-0.701495004135347,-0.943642051601728,-0.476749847145909
"MATSUNAGA (D HI)",-0.889884648329617,-1.17877789149839,-0.637674087483118
"CHURCH (D ID)",-0.284762941480882,-0.467106762477489,-0.108882447462182
"MCCLURE (R ID)",1.88030164973574,1.5732932161794,2.23946321416607
"STEVENSON (D IL)",-0.836525377880178,-1.08107430257332,-0.596219693699522
"PERCY (R IL)",0.154703181538525,-0.00257463401963785,0.299744479792385
"BAYH (D IN)",-0.70679877960389,-0.945597895846917,-0.464639135745130
"LUGAR (R IN)",1.27097277806130,1.06690592028166,1.46767833785751
"JEPSEN (R IA)",1.66088172352132,1.35018886734531,1.98595456060776
"CULVER (D IA)",-1.30169672811383,-1.68737394958928,-1.00709449932694
"DOLE (R KS)",0.882018340358432,0.696730257613847,1.09023200195229
"KASSEBAUM (R KS)",0.678375556064618,0.51064852393749,0.841965337006748
"FORD (D KY)",-0.0136577219920243,-0.158041953722067,0.126552883427249
"HUDDLESTON (D KY)",-0.327917134122281,-0.525374481858687,-0.156004919471764
"LONG (D LA)",0.257092030624749,0.103769835287967,0.426987328093416
"JOHNSTON (D LA)",0.180279789394270,0.0271454511360806,0.325373603572221
