"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"REAGAN (R USA)",1.57441040343884,0.859812319313896,2.66644702980466
"HEFLIN (D AL)",-0.0979361438719568,-0.262281414903802,0.0515795915944866
"DENTON (R AL)",1.81854089781786,1.39357982201257,2.29357176324579
"STEVENS (R AK)",1.11141126037515,0.785661573604332,1.48476367319658
"MURKOWSKI (R AK)",1.27147246376883,0.843341217508894,1.64657910354319
"GOLDWATER (R AZ)",1.42668779268818,0.943111750410625,1.91929742705370
"DECONCINI (D AZ)",-0.210636116574177,-0.367275754573149,-0.0365646756768280
"PRYOR (D AR)",-0.516771889210278,-0.739175531375578,-0.315785185069273
"BUMPERS (D AR)",-1.17834030839471,-1.57397457456852,-0.864424846587336
"HAYAKAWA (R CA)",1.53105424055146,1.05991735182543,1.96859852661457
"CRANSTON (D CA)",-1.60209049332937,-2.15973404958659,-1.19353150835490
"HART (D CO)",-1.25663904070003,-1.67246406659940,-0.918387605919493
"ARMSTRONG (R CO)",1.77883170154609,1.28068951138264,2.25360093311411
"DODD (D CT)",-1.58491958210746,-2.11815148215564,-1.20186487829663
"WEICKER (R CT)",-0.0552962333433944,-0.227381662520824,0.108499460058235
"BIDEN (D DE)",-0.981416369466346,-1.28485147948102,-0.670525704911222
"ROTH (R DE)",0.641735068349888,0.380263946882899,0.859496494705522
"CHILES (D FL)",-0.261152525885337,-0.447749611787668,-0.107671072394929
"HAWKINS (R FL)",0.708522027361703,0.442514854300825,0.937655943640487
"NUNN (D GA)",-0.0670938392657999,-0.245563367555263,0.0816959558041214
"MATTINGLY (R GA)",1.61939573587673,1.16955675029120,2.05785327700109
"INOUYE (D HI)",-1.12483417528269,-1.53218307928507,-0.789110463639723
"MATSUNAGA (D HI)",-1.22668791871348,-1.61467783005843,-0.909349666396798
"MCCLURE (R ID)",1.83071078547798,1.34667365153220,2.31291218937160
"SYMMS (R ID)",2.20381326982801,1.65681559043287,2.82404782746704
"PERCY (R IL)",0.662298051616993,0.38223009432718,0.885804376455606
"DIXON (D IL)",-0.451751029982471,-0.638333661081272,-0.269106585578549
"QUAYLE (R IN)",1.23684448654937,0.838748513104854,1.59591337832919
"LUGAR (R IN)",1.26245507980059,0.902703623146326,1.63498060485997
"GRASSLEY (R IA)",1.21430529143619,0.854725044317737,1.59242430189444
"JEPSEN (R IA)",1.31690943110176,0.966295807564772,1.69227801539587
"DOLE (R KS)",1.38287402188700,0.958423559063442,1.77542870110629
"KASSEBAUM (R KS)",0.700246077247929,0.427598271062367,0.936039157853676
"FORD (D KY)",-0.645013235800963,-0.884134675023004,-0.409134126627228
"HUDDLESTON (D KY)",-0.516496282380573,-0.75253555563405,-0.316365940958771
"JOHNSTON (D LA)",-0.0104440554858044,-0.163194671758197,0.129014979577585
"LONG (D LA)",0.111489394243007,-0.0622909047107802,0.270143598489956
"MITCHELL (D ME)",-1.02112868641732,-1.46046738549824,-0.740087354339958
"COHEN (R ME)",0.462830937619029,0.241488716470441,0.660204530627278
"MATHIAS (R MD)",-0.00410634625525596,-0.167102545796053,0.158872406695048
"SARBANES (D MD)",-1.79957671068018,-2.34432837013540,-1.33654279474503
"KENNEDY (D MA)",-1.93490006890125,-2.53507233659386,-1.51687574129894
"TSONGAS (D MA)",-1.45825098319761,-1.88353180204836,-1.11117830900956
"LEVIN (D MI)",-1.82532815595125,-2.38721418471608,-1.40023387049127
"RIEGLE (D MI)",-1.65435838315354,-2.15194045661339,-1.23843082613074
"BOSCHWITZ (R MN)",0.606415848450851,0.339530609337556,0.848948348525672
"DURENBERGER (R MN)",0.353341106406852,0.149534782260384,0.51162527545177
"COCHRAN (R MS)",1.15846231471499,0.779633653763578,1.50081579709423
"STENNIS (D MS)",0.155475181166213,-0.0189543242851121,0.286817472040400
"DANFORTH (R MO)",0.765500020973701,0.494008192396084,1.03457583419925
"EAGLETON (D MO)",-1.51695288104635,-1.97338121302918,-1.15110127624694
"BAUCUS (D MT)",-0.821220141860813,-1.09383787718133,-0.58412763205351
"MELCHER (D MT)",-0.422166146460789,-0.66475296713025,-0.231476950855223
"EXON (D NE)",-0.259222018232777,-0.431014395210113,-0.0989533545476939
"ZORINSKY (D NE)",0.0945571648413378,-0.073134816281758,0.252539585429278
"CANNON (D NV)",-0.436151974607476,-0.658573334435669,-0.248725088856030
"LAXALT (R NV)",1.88224911846262,1.37051948568072,2.40404251695278
"RUDMAN (R NH)",0.853764580321816,0.534493126007683,1.14408557107760
"HUMPHREY (R NH)",1.3232795662372,0.955902070466797,1.66097467287923
"WILLIAMS (D NJ)",-1.38776204047906,-1.95639459062571,-0.941175216105165
"BRADLEY (D NJ)",-1.24156111695602,-1.66201489029097,-0.92450720467421
"BRADY (R NJ)",1.14041994832769,0.73833240957495,1.61775410427732
