"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"CLINTON (D USA)",-1.16474454378913,-1.73846030511741,-0.698019483559345
"HEFLIN (D AL)",-0.316958573996740,-0.524768633531875,-0.0752750857222216
"SHELBY (R AL)",0.929527561482812,0.645787681232213,1.21767959698020
"MURKOWSKI (R AK)",1.20114951097181,0.90093107268057,1.51767916030660
"STEVENS (R AK)",0.737284789074089,0.4747708349916,1.02345234846176
"KYL (R AZ)",2,2,2
"MCCAIN (R AZ)",1.07402718003447,0.780722993159396,1.36791540098424
"BUMPERS (D AR)",-1.09301135777965,-1.40428818942237,-0.796740164938429
"PRYOR (D AR)",-1.00237289383960,-1.28883258618563,-0.724390324708015
"BOXER (D CA)",-1.31769227710783,-1.64749703552265,-1.01283760470918
"FEINSTEIN (D CA)",-0.671802980643222,-0.910210660307107,-0.437457532478929
"BROWN (R CO)",1.13414477642721,0.788848902295353,1.48054803528521
"CAMPBELL (D CO)",-0.392289275710425,-0.639274150325728,-0.120861808279166
"CAMPBELL (R CO)",0.407839163483565,0.179783138806742,0.674686288009847
"DODD (D CT)",-0.956762875049608,-1.25506418025596,-0.66543831642075
"LIEBERMAN (D CT)",-0.56040462979821,-0.793159271386411,-0.323288563937183
"BIDEN (D DE)",-0.763993599113919,-1.01651841493484,-0.518695852343174
"ROTH (R DE)",0.695221715129252,0.444651562722487,0.969675385006086
"GRAHAM (D FL)",-0.673872977842899,-0.907961373918756,-0.411031899729874
"MACK (R FL)",1.26138591089844,0.94887764762754,1.61408242775017
"COVERDELL (R GA)",1.43779633416639,1.08982894055918,1.80548679991551
"NUNN (D GA)",-0.390804430339375,-0.61010284401671,-0.156415683542378
"AKAKA (D HI)",-1.26349589479715,-1.61783392720019,-0.953648026197272
"INOUYE (D HI)",-0.853071007818927,-1.12027898864975,-0.604403403745212
"CRAIG (R ID)",1.48415914461371,1.13313490361687,1.84108975034063
"KEMPTHORNE (R ID)",1.42188515108085,1.06284552022934,1.86071427583846
"MOSELEY-BRA (D IL)",-0.935445899316032,-1.23745109843203,-0.682214106326062
"SIMON (D IL)",-0.916114397202966,-1.18459842896271,-0.673160723988679
"COATS (R IN)",1.39361591242937,1.06734119466262,1.73764938795442
"LUGAR (R IN)",0.835232200448182,0.557024317507014,1.11284833367754
"GRASSLEY (R IA)",0.960932424630436,0.691849330703742,1.24824655872405
"HARKIN (D IA)",-1.02749866908906,-1.32332846872973,-0.757055720104532
"DOLE (R KS)",1.28444055083109,0.973653720498585,1.61584681859266
"FRAHM (R KS)",1.52808178041932,0.941568894272954,2.22410054049297
"KASSEBAUM (R KS)",0.471284138741141,0.229910633984308,0.736682338605599
"FORD (D KY)",-0.675135512473139,-0.915521213912871,-0.430199626135963
"MCCONNELL (R KY)",1.14666378377810,0.860627154774028,1.46922286545477
"BREAUX (D LA)",-0.568654794646807,-0.803416572457683,-0.338440568970464
"JOHNSTON (D LA)",-0.561575086901246,-0.791036426905983,-0.33171356699482
"COHEN (R ME)",0.125760199114607,-0.0724420126083148,0.366526173430094
"SNOWE (R ME)",0.212178291438130,0.000845622901773103,0.487566008952238
"MIKULSKI (D MD)",-0.9781648477923,-1.28055663788244,-0.691654839381977
"SARBANES (D MD)",-1.27557068885823,-1.62629885767511,-0.950238322127502
"KENNEDY (D MA)",-1.32683785119948,-1.65383605873310,-1.05667516828857
"KERRY (D MA)",-1.04134908041339,-1.34383609058871,-0.753256745170773
"ABRAHAM (R MI)",0.99598651757863,0.686988263965017,1.28177573908303
"LEVIN (D MI)",-1.24987128692999,-1.55793493505189,-0.959745399620056
"GRAMS (R MN)",1.59774287514452,1.21076432961572,1.98316761786126
"WELLSTONE (D MN)",-1.23391001397823,-1.56748322387146,-0.946615394211451
"COCHRAN (R MS)",1.00724955024699,0.734133272193991,1.32983430510641
"LOTT (R MS)",1.57997726429836,1.18223189699478,1.9985352780376
"ASHCROFT (R MO)",1.68278640673413,1.27175317086752,2.12418415017215
"BOND (R MO)",0.896850741046034,0.632936615725913,1.16877682186843
"BAUCUS (D MT)",-0.466918106022101,-0.684269139057986,-0.232059500730868
"BURNS (R MT)",1.11387107575251,0.798929796126124,1.43407437234063
"EXON (D NE)",-0.552364605441169,-0.766359669950018,-0.311120232237771
