"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"CLINTON (D USA)",-1.47089208321261,-2.30344068566465,-0.739221095317853
"SESSIONS (R AL)",2,2,2
"SHELBY (R AL)",1.07962997164122,0.844239795735593,1.33853501518286
"MURKOWSKI (R AK)",1.01209746563520,0.796533070790679,1.22575673953473
"STEVENS (R AK)",0.553601847725269,0.400290461871999,0.710689048491737
"KYL (R AZ)",1.63311247087374,1.27873769824096,2.06253157971245
"MCCAIN (R AZ)",0.668979307594604,0.484744825711111,0.850608132379078
"BUMPERS (D AR)",-1.38475811748212,-1.87772090656427,-1.01018235882597
"HUTCHINSON (R AR)",1.47193053847103,1.15245490704667,1.82982450587964
"BOXER (D CA)",-1.20510433482477,-1.63234166142211,-0.875729504864873
"FEINSTEIN (D CA)",-0.833531341433419,-1.12304882706410,-0.572248783721772
"ALLARD (R CO)",1.57321581012597,1.18823643304364,2.00098735010863
"CAMPBELL (R CO)",0.65169091291886,0.48802670712422,0.808075837727955
"DODD (D CT)",-0.937400633747873,-1.26532716441643,-0.663468724260288
"LIEBERMAN (D CT)",-0.607405343812784,-0.888634465416316,-0.358661051811533
"BIDEN (D DE)",-0.76577803681656,-1.05929484673387,-0.510661875155223
"ROTH (R DE)",0.549191035598343,0.397501924746642,0.704260651684785
"GRAHAM (D FL)",-0.631948304452971,-0.9215528120383,-0.398548438976177
"MACK (R FL)",0.929247402217199,0.734018399331678,1.13375920686021
"CLELAND (D GA)",-0.83786616937916,-1.16534989522818,-0.589070284643014
"COVERDELL (R GA)",1.15346732870995,0.906013440887504,1.39551147827549
"AKAKA (D HI)",-1.33620826995698,-1.82788280919855,-0.951920662297345
"INOUYE (D HI)",-0.999023443152197,-1.33284610554330,-0.74138265080857
"CRAIG (R ID)",1.31426279544066,1.05906956178478,1.60246207635642
"KEMPTHORNE (R ID)",1.24387783000359,0.971118873201579,1.59740960271674
"DURBIN (D IL)",-1.39536823110166,-1.87524266674945,-1.00254359419055
"MOSELEY-BRA (D IL)",-0.918599668671444,-1.30350817612911,-0.641384117128184
"COATS (R IN)",0.968667316924125,0.77987084495445,1.18336056789753
"LUGAR (R IN)",0.645420221232576,0.481435185306366,0.798469651457884
"GRASSLEY (R IA)",0.964363111703315,0.772451913798024,1.16238569696122
"HARKIN (D IA)",-1.43176502371553,-1.90472624846545,-1.06195361487489
"BROWNBACK (R KS)",1.46996545319039,1.17981567307177,1.77585095929320
"ROBERTS (R KS)",0.99656911144664,0.787479596379429,1.24674228137281
"FORD (D KY)",-0.725717138762107,-1.04797191001477,-0.48698916250489
"MCCONNELL (R KY)",1.3802799907625,1.10479968554079,1.71980835126652
"BREAUX (D LA)",-0.516310158020798,-0.785124169142797,-0.285075929292456
"LANDRIEU (D LA)",-0.755464862295474,-1.04436222892118,-0.503940094088282
"COLLINS (R ME)",0.212388468611249,0.0246998719211441,0.374049471075632
"SNOWE (R ME)",0.142169503052566,-0.0559947547116829,0.290701623684127
"MIKULSKI (D MD)",-1.13270569302363,-1.54750469633415,-0.813714848006726
"SARBANES (D MD)",-1.49444125781566,-1.91283666631053,-1.13579429237372
"KENNEDY (D MA)",-1.65753856537801,-2.18176261916510,-1.21683934177226
"KERRY (D MA)",-1.27074061713509,-1.73990370271245,-0.919968371058528
"ABRAHAM (R MI)",1.02832143342500,0.817028066828536,1.39798957563900
"LEVIN (D MI)",-1.24975389020380,-1.72775654313650,-0.854688764074384
"GRAMS (R MN)",1.43952644442035,1.15411280427355,1.77978082202707
"WELLSTONE (D MN)",-1.87598222232007,-2.41633518673931,-1.42566013426156
"COCHRAN (R MS)",0.686893939180174,0.513101195600927,0.846537948865878
"LOTT (R MS)",1.23989919639281,0.977676127854473,1.52558857713052
"ASHCROFT (R MO)",1.78114318926057,1.41815085241529,2.23871658374638
"BOND (R MO)",0.777850725089226,0.60377452444428,0.946617148981536
"BAUCUS (D MT)",-0.674880828966682,-0.964564826091552,-0.443312735820915
"BURNS (R MT)",1.12871668183925,0.889164427853297,1.39732534471399
"HAGEL (R NE)",0.940736948452975,0.735600426883857,1.14520297445388
"KERREY (D NE)",-0.780664889594234,-1.109508530057,-0.535691397936771
"BRYAN (D NV)",-0.751872721254556,-1.03991838010031,-0.506264787633691
"REID (D NV)",-0.745167357095614,-1.06463869654718,-0.517262936231364
"GREGG (R NH)",0.953388691495589,0.762532540757264,1.16932793999368
"SMITH (R NH)",1.87538289574971,1.48553403590263,2.35449450704849
"LAUTENBERG (D NJ)",-1.32602017841181,-1.75846046530602,-0.951408135017123
"TORRICELLI (D NJ)",-0.885273317244137,-1.22397448297765,-0.616108079704813
"BINGAMAN (D NM)",-0.94232636478966,-1.31017830716396,-0.677657765668388
"DOMENICI (R NM)",0.652546788415928,0.498097243585029,0.81901997370699
"D'AMATO (R NY)",0.226497211577091,0.0429735011715471,0.375031289871920
"MOYNIHAN (D NY)",-0.745370964623906,-1.06006704020140,-0.483032257127074
"FAIRCLOTH (R NC)",1.20860767927358,0.96794446504248,1.4622999150873
"HELMS (R NC)",1.88525980738037,1.43460803716122,2.48315257687875
"CONRAD (D ND)",-0.898777550373039,-1.26056175101491,-0.62970067033313
"DORGAN (D ND)",-0.94710782863207,-1.27299005839763,-0.631810387682189
"DEWINE (R OH)",0.676992661362118,0.512499599035014,0.834629051095567
"GLENN (D OH)",-1.16629485186922,-1.62817106680217,-0.857506031761915
"INHOFE (R OK)",1.994921492645,1.57478765068553,2.41204331505165
"NICKLES (R OK)",1.67753075130082,1.30603840266039,2.08933794978805
"SMITH (R OR)",0.633884598196445,0.474926190068946,0.772792053511119
"WYDEN (D OR)",-0.85976561614869,-1.19755749959303,-0.593108030358691
