"Senator","IdealPoint","MinIdealPoint","MaxIdealPoint"
"NIXON (R USA)",0.953020014112841,0.625300771258083,1.36500016820719
"SPARKMAN (D AL)",0.573792328943022,0.415647763781646,0.774107894356552
"ALLEN (D AL)",0.832926154738698,0.676161502036261,1.01991996996093
"GRAVEL (D AK)",-1.52580595339204,-1.999593788307,-0.99742934744881
"STEVENS (R AK)",-0.0144009168091565,-0.197039376269833,0.204108177421050
"FANNIN (R AZ)",2.20886264482059,1.85018549112135,2.64518525391992
"GOLDWATER (R AZ)",1.91065612194276,1.50084576287693,2.4408555335032
"MCCLELLAN (D AR)",0.555068926757876,0.408217080831341,0.748407432987023
"FULBRIGHT (D AR)",-0.670082534484661,-0.906195701943367,-0.336258111574491
"TUNNEY (D CA)",-1.09813547291657,-1.40512672444152,-0.704480992682294
"CRANSTON (D CA)",-1.35277869894656,-1.72198994090764,-0.887391855119028
"ALLOTT (R CO)",1.04134193678144,0.836542729041706,1.29484732557954
"DOMINICK (R CO)",1.32511510873357,1.10742902969562,1.58605938873930
"RIBICOFF (D CT)",-1.23098596817386,-1.60986850964738,-0.819552556115336
"WEICKER (R CT)",0.331459804799296,0.169641147868034,0.518818816279661
"BOGGS (R DE)",0.358604237849787,0.217606613429846,0.534810476769832
"ROTH (R DE)",0.730872095460672,0.571709183570534,0.928209130312353
"GURNEY (R FL)",1.59985617385914,1.33542800842676,1.92476760897142
"CHILES (D FL)",-0.0353563646542811,-0.209378084489212,0.181454877637869
"TALMADGE (D GA)",0.572740093256541,0.426552284517748,0.74850510423963
"RUSSELL (D GA)",-0.00822991732206023,-2.69140505380499,2.41486400006626
"GAMBRELL (D GA)",0.44418375663547,0.278214344966068,0.618664624213776
"FONG (R HI)",0.69426197312471,0.534820497216983,0.874640260578343
"INOUYE (D HI)",-0.917488447311143,-1.20532623476417,-0.528468748901374
"JORDAN (R ID)",1.08982556248834,0.878120960711085,1.30430155349969
"CHURCH (D ID)",-1.07858078043162,-1.38425712915981,-0.680779182804724
"STEVENSON (D IL)",-1.19607943749382,-1.50978844487976,-0.825518785324675
"PERCY (R IL)",-0.206534141822704,-0.395650685699105,0.0463609340301048
"HARTKE (D IN)",-1.23684284217570,-1.66904063773540,-0.801602117407068
"BAYH (D IN)",-1.41502792598321,-1.79557704040424,-0.901420272739169
